id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1795,"January 9, 2024",survey_comment,3.0,The new version drains my battery so fast (order #804005),57,2024-01-09,the new version drains my battery so fast ()
1106,05/03/2024,app_store_review,1.0,Payment failed but money got deducted from my account. This is the first time.!!!!,82,2024-05-03,payment failed but money got deducted from my account. this is the first time.!!!!
1721,16/03/2024,survey_comment,3.0,"Average experience, could be better!!!!",39,2024-03-16,"average experience, could be better!!!!"
1330,2024-03-13,survey_comment,2.0,Payment failed but money got deducted from my account,53,2024-03-13,payment failed but money got deducted from my account
2609,2024-03-15,survey_comment,,Is there a referral program for inviting friends,48,2024-03-15,is there a referral program for inviting friends
2324,Feb 16 2024,support_ticket,2.0,Driver could not find my building and just cancelled - my biryani order in Delhi,80,2024-02-16,driver could not find my building and just cancelled - my biryani order in delhi
2534,2024-01-22 12:23:39,app_store_review,4.0,"Brilliant, my refund is 'on the way' for the third week now, lovely",67,2024-01-22,"brilliant, my refund is 'on the way' for the third week now, lovely"
1364,,support_ticket,,OK I GUESS,10,,ok i guess
2124,02/19/2024,app_store_review,,Payment failed but money got deducted from my account Agent Rahul was handling it.,82,2024-02-19,payment failed but money got deducted from my account agent rahul was handling it.
1949,18-Feb-24,support_ticket,5.0,"Five stars, the app is fantastic and reliable - my biryani order in Delhi",73,2024-02-18,"five stars, the app is fantastic and reliable - my biryani order in delhi"
1748,2024-03-14 21:41:03,app_store_review,1.0,Nobody from support replied to my three emails (order #687324),62,2024-03-14,nobody from support replied to my three emails ()
1445,Mar 26 2024,app_store_review,2.0,The map screen freezes and I cannot place an order - my burger order in Delhi,77,2024-03-26,the map screen freezes and i cannot place an order - my burger order in delhi
1117,2024-02-15 05:23:19,survey_comment,,"Love this app, ordering is so smooth and fast (order #656251)",61,2024-02-15,"love this app, ordering is so smooth and fast ()"
1043,08/02/2024,app_store_review,1.0,Customer care kept me on hold for 40 minutes then disconnected!!!!,66,2024-08-02,customer care kept me on hold for 40 minutes then disconnected!!!!
2616,03/11/2024,survey_comment,,"Random question, who designed your logo it looks nice",53,2024-03-11,"random question, who designed your logo it looks nice"
2637,01/02/2024,survey_comment,3.0,?????,5,2024-01-02,?????
1166,2024-03-11 10:46:55,app_store_review,5.0,"Best delivery service in my city, never had an issue - my sushi ooorder in Hyderabad",84,2024-03-11,"best delivery service in my city, never had an issue - my sushi ooorder in hyderabad"
1713,03/13/2024,survey_comment,,"It is okay, nothing special",32,2024-03-13,"it is okay, nothing special"
1804,08/01/2024,app_store_review,1.0,"Cannot add address, the save button is greyed out - my burger order in Delhi",76,2024-08-01,"cannot add address, the save button is greyed out - my burger order in delhi"
2394,Feb 8 2024,app_store_review,2.0,The invoice amount does not match what the app showed me (order #581827),72,2024-02-08,the invoice amount does not match what the app showed me ()
2443,2024-02-25,app_store_review,3.0,ok i guess,10,2024-02-25,ok i guess
2021,03/03/2024,support_ticket,5.0,"Super easy to use and quick checkout, well done team",52,2024-03-03,"super easy to use and quick checkout, well done team"
1925,"March 2, 2024",survey_comment,,"Great experience overall, food always fresh (order #753756)",59,2024-03-02,"great experience overall, food always fresh ()"
2511,03/25/2024,app_store_review,5.0,"Perfect, the app froze again, what a wonderful feature",54,2024-03-25,"perfect, the app froze again, what a wonderful feature"
1417,25-Feb-24,survey_comment,,APP KEEPS CRASHING EVERY TIME I OPEN THE CART - MY PIZZA ORDER IN MUMBAI,72,2024-02-25,app keeps crashing every time i open the cart - my pizza order in mumbai
2709,2024-03-26,app_store_review,5.0,Payment failed but money got deducted from my account,53,2024-03-26,payment failed but money got deducted from my account
1155,13/02/2024,support_ticket,,ORDER MARKED DELIVERED BUT NOTHING ARRIVED AT MY PLACE - MY GROCERIES ORDER IN DELHI,84,2024-02-13,order marked delivered but nothing arrived at my place - my groceries order in delhi
1079,14/01/2024,app_store_review,2.0,Payment failed but money got deducted from my account Agent Sana was handling it.,81,2024-01-14,payment failed but money got deducted from my account agent sana was handling it.
2439,01/14/2024,support_ticket,,Login button does nothing on the latest update (order #921251)!!!!,66,2024-01-14,login button does nothing on the latest update ()!!!!
1534,19-Mar-24,survey_comment,,"Cannot add address, the save button is greyed out (order #814622)",65,2024-03-19,"cannot add address, the save button is greyed out ()"
1797,"January 25, 2024",support_ticket,,"Super easy to use and quick checkout, well done team (order #104892)",73,2024-01-25,"super easy to use and quick checkout, well done team ()"
2048,Mar 18 2024,app_store_review,1.0,Customer care kept me on hold for 40 minutes then disconnected Agent Arjun was handling it.,91,2024-03-18,customer care kept me on hold for 40 minutes then disconnected agent arjun was handling it.
2693,2024-03-21,survey_comment,,"App bahut acchi hai, bahut fast hai",35,2024-03-21,"app bahut acchi hai, bahut fast hai"
1168,"February 27, 2024",support_ticket,2.0,The new version drains my battery so fast,41,2024-02-27,the new version drains my battery so fast
2768,11/03/2024,app_store_review,1.0,My order arrived almost an hour late and the food was cold - my thali order in Mumbai,85,2024-11-03,my order arrived almost an hour late and the food was cold - my thali order in mumbai
1691,,app_store_review,1.0,My order arrived almost an hour late and the food was cold - my pizza order in Mumbai,85,,my order arrived almost an hour late and the food was cold - my pizza order in mumbai
1427,03/02/2024,app_store_review,2.0,Login button does nothing on the latest update (order #938095),62,2024-03-02,login button does nothing on the latest update ()
2074,20/02/2024,support_ticket,,"Great experience overall, food always fresh Agent Arjun was handling it.",72,2024-02-20,"great experience overall, food always fresh agent arjun was handling it."
1843,24/03/2024,survey_comment,5.0,"Great experience oooverall, food always fresh",45,2024-03-24,"great experience oooverall, food always fresh"
2331,2024-01-27,survey_comment,2.0,The invoice amount does not match what the app showed me. This is the fourth time.!!!!,86,2024-01-27,the invoice amount does not match what the app showed me. this is the fourth time.!!!!
2286,2024-03-28 21:50:39,app_store_review,5.0,"Best delivery service in my city, never had an issue (ooorder #847204)",70,2024-03-28,"best delivery service in my city, never had an issue (oo)"
1405,20-Mar-24,support_ticket,1.0,Chat support gave me copy paste answers that did not help (order #818894),73,2024-03-20,chat support gave me copy paste answers that did not help ()
2810,Feb 17 2024,app_store_review,,The new version drains my battery so fast. This is the fourth time.,69,2024-02-17,the new version drains my battery so fast. this is the fourth time.
1595,,survey_comment,3.0,"It is okay, nothing special",27,,"it is okay, nothing special"
2527,18/01/2024,app_store_review,5.0,"Perfect, the app froze again, what a wonderful feature",54,2024-01-18,"perfect, the app froze again, what a wonderful feature"
1313,03/13/2024,support_ticket,4.0,"Super easy to use and quick checkout, well done team. This is the second time.",78,2024-03-13,"super easy to use and quick checkout, well done team. this is the second time."
2426,2024-02-20 21:04:49,support_ticket,5.0,"SUPER EASY TO USE AND QUICK CHECKOUT, WELL DONE TEAM. THIS IS THE THIRD TIME.",77,2024-02-20,"super easy to use and quick checkout, well done team. this is the third time."
1132,21-Feb-24,app_store_review,3.0,Delivery person was rude and threw the bag on the floor - my milk order in Chennai,82,2024-02-21,delivery person was rude and threw the bag on the floor - my milk order in chennai
1147,,survey_comment,,THE MAP SCREEN FREEZES AND I CANNOT PLACE AN ORDER AGENT VIKRAM WAS HANDLING IT.,80,,the map screen freezes and i cannot place an order agent vikram was handling it.
2518,Feb 3 2024,app_store_review,5.0,"WONDERFUL, CHARGED ME TWICE, EXACTLY WHAT I WANTED TODAY",56,2024-02-03,"wonderful, charged me twice, exactly what i wanted today"
1490,Feb 10 2024,support_ticket,1.0,Got charged for a subscription I cancelled last month,53,2024-02-10,got charged for a subscription i cancelled last month
1239,02/01/2024,survey_comment,1.0,"Double deduction on my card for order, need this reversed asap - my fruits order in Pune",88,2024-02-01,"double deduction on my card for order, need this reversed asap - my fruits order in pune"
1391,15/02/2024,support_ticket,,"Best delivery service in my city, never had an issue Agent Vikram was handling it.",82,2024-02-15,"best delivery service in my city, never had an issue agent vikram was handling it."
1531,04/03/2024,app_store_review,1.0,The store staff was friendly when I picked up my order,54,2024-04-03,the store staff was friendly when i picked up my order
1288,Mar 21 2024,support_ticket,3.0,Payment failed but money got deducted from my account (order #963684),69,2024-03-21,payment failed but money got deducted from my account ()
2157,"January 15, 2024",support_ticket,1.0,"My refund still hasn't cooome after 10 days, this is ridiculous",63,2024-01-15,"my refund still hasn't cooome after 10 days, this is ridiculous"
1202,2024-03-08 18:20:36,support_ticket,,Search bar shows no results even for items that exist Agent Priya was handling it.!!!!,86,2024-03-08,search bar shows no results even for items that exist agent priya was handling it.!!!!
2062,,app_store_review,1.0,Why is there a service fee I never agreed to on my bill Agent Rahul was handling it.!!!!,88,,why is there a service fee i never agreed to on my bill agent rahul was handling it.!!!!
2778,2024-01-10 01:30:59,support_ticket,3.0,"Average experience, could be better",35,2024-01-10,"average experience, could be better"
1894,Mar 4 2024,survey_comment,2.0,App stuck on loading screen for 5 minutes then closed (order #116398),69,2024-03-04,app stuck on loading screen for 5 minutes then closed ()
